IDX,발화자,발화문,인텐트,상담번호,상담내순번
665143,s,저희가 직접 회수 후 반품 처리도와 드리겟습니다.,교환|반품|환불_방법_질문,85980,2
665144,c,택배사에서 찾으러 올 때 연락오죠?,교환|반품|환불_방법_질문,265527,1
665145,s,네 교환 진행 들어가겠습니다 감사합니다.,교환|반품|환불_방법_질문,265527,2
665146,c,DVD플레이어 교환은 한진택배로 보내면 될까요?,교환|반품|환불_방법_질문,26935,1
665147,c,"네, 한진택배로 보내시면 됩니다.",교환|반품|환불_방법_질문,26935,2
665148,c,반품 신청을 했는데 상품을 어떻게 보내야 하나요?,교환|반품|환불_방법_질문,117267,1
665149,s,반품 신청하신 내용 확인하여 기사분을 보내드리겠습니다.,교환|반품|환불_방법_질문,117267,2
665150,c,밑에 문의했는데요혹 맞교환은 안 되나요?,교환|반품|환불_방법_질문,271881,1
665151,s,오배송이라고 하시니 교환요청하시지 말고 반품요청하셔서 환불받으시고 차라리 재구매하시는 방법을 권해드립니다.,교환|반품|환불_방법_질문,271881,2
665152,c,선풍기 기능이 다 안되는데 교환 되죠?,교환|반품|환불_방법_질문,54830,1
665153,c,"네, 같은 상품으로 교환해드릴게요.",교환|반품|환불_방법_질문,54830,2
665154,c,어제 받은 노트북이 중고같은 느낌인데 교환 되나요?,교환|반품|환불_방법_질문,11010,1
665155,c,매장으로 가져오시면 확인 후 처리해 드리겠습니다.,교환|반품|환불_방법_질문,11010,2
665156,c,맞배송할 물건 안에 잉크하고 본체만 챙겨달라고 하셨는데 부속용품들도 다시 보내야 하나요?,교환|반품|환불_방법_질문,245631,1
665157,s,안내해드린 그대로 프린터 본체와 무한 공급기만 포장하시고 나머지 사은품이나 구성품은 다 고객님이 보관하고 있으시면 됩니다.,교환|반품|환불_방법_질문,245631,2
665158,c,노트북 단순 변심도 반품 받을 수 있나요?,교환|반품|환불_방법_질문,62357,1
665159,s,"죄송합니다만, 노트북 반품에 대한 단순 변심 사유는 해드릴 수 없습니다.",교환|반품|환불_방법_질문,62357,2
665160,c,반품은 어디서 하나요?,교환|반품|환불_방법_질문,111074,1
665161,s,불량 외에 제품 미개봉 시에만 반품 가능합니다.,교환|반품|환불_방법_질문,111074,2
665162,c,초기 불량이만 보내면 되나요?,교환|반품|환불_방법_질문,164733,1
665163,s,불량 확인서를 동봉하셔서 구입처로 보내주시면 교환하여 발송해 드립니다.,교환|반품|환불_방법_질문,164733,2
665164,c,케이스 두 개 주문했는데 하나가 파스텔라 벤더가와야 하능 데 다른 색상이 배송되어졌어요. 교환 신청은 했는데 택배 접수 직접해야 하나요?,교환|반품|환불_방법_질문,278945,1
665165,s,죄송하게도 당사의 실수로 인해 파스텔라 벤더 색상은 원래 없는 색상이나 잘못 기재된 것으로 확인됩니다.,교환|반품|환불_방법_질문,278945,2
665166,c,반품 시 유의사항이 있나요?,교환|반품|환불_방법_질문,1967,1
665167,c,반품이 접수되면 해당 주문 건에 대한 포인트는 차감 처리됩니다.,교환|반품|환불_방법_질문,1967,2
665168,c,백라이트 불은 들어오는데 숫자 표기가 이상하거나 아얘뜨지 않습니다 반품 등록하면 되는 건가요?,교환|반품|환불_방법_질문,201345,1
665169,s,우선 사과 말씀드립니다 교환이나 반품 다 가능하시구요.,교환|반품|환불_방법_질문,201345,2
665170,c,충전할 때 빨간 LED 램프 불이 안 들어옵니다 램프 고장인 거 같은데 교환은 어떻게 하죠?,교환|반품|환불_방법_질문,311002,1
665171,s,저희 ooo 상품은 램프 표시가 취침 시 충전하실 경우 불편하실 수가 있어서 램프 표시가 튀지 않게 제작되었습니다.,교환|반품|환불_방법_질문,311002,2
665172,c,파손도착탁상용 다리 부분이 깨져서 도착했습니다. 제품 보내주신 후 맞교환 가능합니까?,교환|반품|환불_방법_질문,307576,1
665173,s,전 화 상담 내역대로 처리해 드릴께요.,교환|반품|환불_방법_질문,307576,2
665174,c,교환 가능한가요?,교환|반품|환불_방법_질문,416581,1
665175,s,교환 및 회수 접수 완료되었으며  1 - 3영업일 이내 기사님 방문 예정이니 제품 전달부탁드립니다.,교환|반품|환불_방법_질문,416581,2
665176,c,교환해주신다는 데 기존 제품은 제가 어떻게 처리해야 하나요?,교환|반품|환불_방법_질문,197522,1
665177,s,저희 쪽에서 택배기사님 수거접수해드리며 기사님이 방문하시면 받으신 그대로 모두 포장하셔서 돌려보내주시면 됩니다.,교환|반품|환불_방법_질문,197522,2
665178,c,취소할려고 햇는데 배송 중이 떠잇네요 취소는 안 되는 거죠?,교환|반품|환불_방법_질문,185893,1
665179,s,고객님이 미발송된 제품으로 취소가 불가합니다.,교환|반품|환불_방법_질문,185893,2
665180,c,여기서 SD카드사서 넣었는데도 말이 죠 세부가서도 역시 안 되었어요 교환 안 되나요?,교환|반품|환불_방법_질문,217773,1
665181,s,64G 사용하셨을 경우 기기에서 포멧 후 사용해보시기 바랍니다.,교환|반품|환불_방법_질문,217773,2
665182,c,"공기청정기 구입한 지 2주가 지났는데, 작동 안 했는데 환불 안 되는 건가요?",교환|반품|환불_방법_질문,61968,1
665183,s,"네, 작동 안 하셨어도 구입하신 지 일주일 이내로만 환불 됩니다.",교환|반품|환불_방법_질문,61968,2
665184,c,마우스 오른쪽 버튼이 작동안 합니다. 교환 신청하면 과정은 어떻게 됩니까?,교환|반품|환불_방법_질문,227104,1
665185,s,교환 신청을 하시게 되면 택배기사님이 직접 수거해 가시니 제품 입고되면 교환하여 발송하게 되오니 이 점 참고 부탁드립니다.,교환|반품|환불_방법_질문,227104,2
665186,c,반품하려면 어찌해야 하나요?,교환|반품|환불_방법_질문,270127,1
665187,s,주문하신 상품들 중에서 어느 상품을 반품 또는 교환하시는 건지와 반품교환 중 어느 조치를 원하시는 지 적어서 재문의 해주시면 빠른 처리해드리겠습니다.,교환|반품|환불_방법_질문,270127,2
665188,c,우체국에서 오면 케이스 다시 제가 박스에 담아 포장해야 하나요?,교환|반품|환불_방법_질문,281775,1
665189,s,박스에 동봉해서 전달해 주셔야 기사님이 송장을 붙이 실 수 있으시니 받으셨던 택배상자에 그대로 재포장하셔서 동봉만 해주시면 되세요.,교환|반품|환불_방법_질문,281775,2
665190,c,교환해주세요 신청하는 방법이 따로 있나요?,교환|반품|환불_방법_질문,265355,1
665191,s,주문 내역에서 교환신청 가능합니다.,교환|반품|환불_방법_질문,265355,2
665192,c,회수가 어려운 건 왜 어려운 거냐? 회수가 어려운 이유는 가기 귀찮아서 그런 거자나 이미 발송되기 전에 회수해 가라더 귀찮아지기 전에 아니면 여기까지 와서 택배기사가 아닌 너희들이 직접 회수해 가라,교환|반품|환불_방법_질문,323207,1
665193,s,구매하신 제품은 반송이 될 수 있도록 반송 접수는 해두었습니다. 보이지 않는 공간이라고 하여 반말로 말씀은 하지 말아주시기 바랍니다.,교환|반품|환불_방법_질문,323207,2
665194,c,하나만 주문했는데 어제 두 개 왔어요. 남은 것을 어떻게 처리할까요?,교환|반품|환불_방법_질문,164861,1
665195,s,금일 수거접수 진행도와 드리겠으며 1 - 3일 내로 수거기사님 방문해 주실 예정이니 제품 전달부탁드립니다.,교환|반품|환불_방법_질문,164861,2
665196,c,두 개 중 하나만 문제가 있는데 이럴 땐 교환인 청을 어떻게 해야 하나요?,교환|반품|환불_방법_질문,316936,1
665197,s,블랙 색상 1개 금일 수령하신 주소로 교환출고해 드리겠습니다. 회수기사님 내일 이후 2일 이내 방문시 하자 상품만 포장하시어 전달부탁드립니다.,교환|반품|환불_방법_질문,316936,2
665198,c,급히 교환하고 싶은데 어떻게 해야 하나요?,교환|반품|환불_방법_질문,338781,1
665199,s,요이치 제작 제품의 경우 구매 일 6개월간 리퍼 서비스도와 드리고 있는데요.,교환|반품|환불_방법_질문,338781,2
665200,c,따로 박스 표면에 다가 배송지 안적어도 되요?,교환|반품|환불_방법_질문,300081,1
665201,s,저희 쪽에서 조회가 되어 따로 적어 주실 필요는 없습니다.,교환|반품|환불_방법_질문,300081,2
665202,c,파란불이 끄지지 않아 요교환하고 싶은데 어떻게 해야 하나요?,교환|반품|환불_방법_질문,392245,1
665203,s,언제 구매하셨나요 아마 구매 확정 건으로 교환하기 버튼이 없으신 거 같은데요.,교환|반품|환불_방법_질문,392245,2
665204,c,갤럭시A 90 /5G 케이스 받았는데 휴대폰이랑 사이즈랑 모양이 맞지 않아요 반품할려니 케이스며 안에 들어있던 스펀지며 다 버렸는데 어떻게 해야 되죠?,교환|반품|환불_방법_질문,264187,1
665205,s,케이스 안에 있던 스펀지는 없어도 상관없으시지만 케이스 포장되어 있던 포장 패키지 및 내부 포장종이는 꼭 있으셔야 반품이 가능합니다.,교환|반품|환불_방법_질문,264187,2
665206,c,교환해주세요 사진은 어디로 보내면 되나요?,교환|반품|환불_방법_질문,366569,1
665207,s,불편드려 죄송한 말씀드리며 문자 드렸고 확인해주세요.,교환|반품|환불_방법_질문,366569,2
665208,c,구매한 온풍기 반품하려고 하는데 택배로 보내도 되는 건가요?,교환|반품|환불_방법_질문,62294,1
665209,s,"네, 온풍기 택배로 보내주시면 환불해 드리겠습니다.",교환|반품|환불_방법_질문,62294,2
665210,c,제품이 잘못 왔는데 어떻게 교환 받아야 하나요?,교환|반품|환불_방법_질문,389645,1
665211,s,죄송하지만 정확한 정보를 알 수가 없어 처리가 불가능한 점 양해 부탁드립니다.,교환|반품|환불_방법_질문,389645,2
665212,c,중고 제품 환불은 까다롭나요?,교환|반품|환불_방법_질문,24636,1
665213,c,아니요. 기간 내에 신청하시면 바로 진행됩니다.,교환|반품|환불_방법_질문,24636,2
665214,c,혹시 선풍기 다른 모델로 바꿔갈 수도 있어요?,교환|반품|환불_방법_질문,67423,1
665215,s,"네, 다른 모델로 바꾸실 수 있어요.",교환|반품|환불_방법_질문,67423,2
665216,c,지금 C타입으로 재주문했는데 이건 반품해야겠습니다 어느 주소로 보내야 할까요?,교환|반품|환불_방법_질문,347685,1
665217,s,핸폰으로 주소 보냈습니다. 우체국에 방문하셔서으로 반품 보내주시면 도착 후 환불로 진행됩니다.,교환|반품|환불_방법_질문,347685,2
665218,c,맞교환인 가요?,교환|반품|환불_방법_질문,317229,1
665219,s,금일 교환 발송과 회수접수해드리겠습니다. 기사님 내일 이후 방문 시 포장하시어 전달부탁드립니다.,교환|반품|환불_방법_질문,317229,2
665220,c,액정 깨져서 사진 등록해서 교환신청 햇는데 물건 다시 보내야 하나요?,교환|반품|환불_방법_질문,365330,1
665221,s,파손된 제품은 별도로 수거하지 않으며 금일 새 제품으로 재발송하겠습니다.,교환|반품|환불_방법_질문,365330,2
665222,c,이상 없는 제품 보내주세요. 맞교환은 제품 받으면서 바로 기사님한테드리면 되나요?,교환|반품|환불_방법_질문,159301,1
665223,s,좋은 제품으로 보내드릴 수 있도록 하겠습니다. 맞교환은 기사님 오실 때 미리 다 쓴 토너를 포장 후 박스에 넣어 흔들리지 않게 고정하여 전달해주시면 됩니다.,교환|반품|환불_방법_질문,159301,2
665224,c,가습기 1+1 행사로 구매했는데 1개만 반품 가능한가요?,교환|반품|환불_방법_질문,25136,1
665225,c,"아니요, 행사 상품 구매시 환불 불가합니다.",교환|반품|환불_방법_질문,25136,2
665226,c,두 개 반품하려 하는 데 따로 주문 결재한 두 가지를 합 포장해서 한 번에 보내도 되나요?,교환|반품|환불_방법_질문,411375,1
665227,s,고객님네합 포장해서 보내주시면 됩니다. 제품 확인 후 처리도와 드리겠습니다.,교환|반품|환불_방법_질문,411375,2
665228,c,환급 절차는 구매 시 같이 할 수 있나요?,교환|반품|환불_방법_질문,128332,1
665229,s,고객님께서 결제하신 금액의 10퍼센트를 으뜸 효율 환급에서 환급해 드립니다.,교환|반품|환불_방법_질문,128332,2
665230,c,교환신청했는데요 직접 발송밖에 없던데 제가 택배사에 전화해야 하나요?,교환|반품|환불_방법_질문,197687,1
665231,s,제품 수거접수는 저희 판매처에서 해드리며 1 - 2일 내 기사님 방문 예정이시니 그때 제품 포장하여 전달부탁드립니다.,교환|반품|환불_방법_질문,197687,2
